game_id,names,min_players,max_players,avg_time,year,avg_rating,geek_rating,num_votes,age,mechanic,owned,category,designer,publisher,weight,expands,Category_1,Category_2,Category_3,Category_4,Mechanic_1,Mechanic_2,Mechanic_3,Mechanic_4,Mechanic_5
258308,Fuji,2,4,45.0,2018,6.78517,6.00764,968.0,10,"Communication Limits, Cooperative Game, Dice Rolling, Grid Movement, Variable Player Powers",1742,Dice,Wolfgang Warsch,Feuerland Spiele,2.2143,Nothing,Dice,,,,Communication Limits,Cooperative Game,Dice Rolling,Grid Movement,Variable Player Powers
258444,Gingerbread House,2,4,30.0,2018,7.02521,6.17128,1134.0,8,"Contracts, Pattern Building, Set Collection, Tile Placement",1843,"Fantasy, Humor, Mythology, Novel-based, Puzzle",Phil Walker-Harding,Lookout Games,1.8519,Nothing,Fantasy,Humor,Mythology,Novel-based,Contracts,Pattern Building,Set Collection,Tile Placement,
258451,Deckscape: The Mystery of Eldorado,1,6,90.0,2018,6.6735,5.86068,622.0,12,"Cooperative Game, Memory",1377,"Adventure, Card Game, Puzzle, Real-time","Martino Chiacchiera, Silvano Sorrentino",dV Giochi,1.6364,Nothing,Adventure,Card Game,Puzzle,Real-time,Cooperative Game,Memory,,,
259081,Machi Koro Legacy,2,4,45.0,2019,7.17854,5.98304,579.0,10,"Dice Rolling, Legacy Game",1922,unknown,"Rob Daviau, JR Honeycutt, Masao Suganuma",Pandasaurus Games,2.2308,Nothing,unknown,,,,Dice Rolling,Legacy Game,,,
259298,The Ancient World (Second Edition),2,4,90.0,2019,7.69427,6.18646,643.0,13,"Card Drafting, Dice Rolling, Set Collection, Worker Placement",2031,"Ancient, Civilization, Fantasy",Ryan Laukat,Red Raven Games,2.8571,Nothing,Ancient,Civilization,Fantasy,,Card Drafting,Dice Rolling,Set Collection,Worker Placement,
259374,Belratti,3,7,45.0,2018,7.23884,6.15608,865.0,9,"Communication Limits, Cooperative Game",1323,"Card Game, Deduction",Michael Loth,Mogel-Verlag,1.0952,Nothing,Card Game,Deduction,,,Communication Limits,Cooperative Game,,,
260300,Dungeon Mayhem,2,4,10.0,2018,6.89788,5.9511,935.0,8,"Hand Management, Player Elimination, Variable Player Powers",2322,"Card Game, Fantasy, Fighting","Jordan Comar, Roscoe Wetlaufer",Wizards of the Coast,1.0833,Nothing,Card Game,Fantasy,Fighting,,Hand Management,Player Elimination,Variable Player Powers,,
260428,Pandemic: Fall of Rome,1,5,60.0,2018,7.75702,6.98125,2863.0,8,"Action Points, Cooperative Game, Dice Rolling, Hand Management, Point to Point Movement, Set Collection, Solo / Solitaire Game, Variable Player Powers",5441,Ancient,"Matt Leacock, Paolo Mori",Asmodee,2.4386,Nothing,Ancient,,,,Action Points,Cooperative Game,Dice Rolling,Hand Management,Point to Point Movement
260605,Camel Up (Second Edition),3,8,45.0,2018,7.71051,6.78604,2104.0,8,"Betting and Bluffing, Dice Rolling, Roll / Spin and Move",3783,"Animals, Dice, Racing",Steffen Bogen,Ediciones MasQueOca,1.4314,Nothing,Animals,Dice,Racing,,Betting and Bluffing,Dice Rolling,Roll / Spin and Move,,
260678,Stone Age: Anniversary,2,4,90.0,2018,8.08196,6.50012,955.0,10,"Dice Rolling, Set Collection, Worker Placement",2702,"Dice, Prehistoric",Bernd Brunnhofer,Hans im Glück,2.3846,Nothing,Dice,Prehistoric,,,Dice Rolling,Set Collection,Worker Placement,,
261114,Men at Work,2,5,45.0,2019,7.35481,6.37341,1345.0,8,Stacking and Balancing,2172,Action / Dexterity,Rita Modl,Pegasus Spiele,1.0625,Nothing,Action / Dexterity,,,,Stacking and Balancing,,,,
261594,Warhammer Underworlds: Nightvault,2,2,60.0,2018,8.0536,6.25543,671.0,12,"Action Points, Area Majority / Influence, Deck, Bag, and Pool Building, Dice Rolling, Grid Movement, Hand Management, Modular Board, Variable Player Powers",1958,"Card Game, Collectible Components, Fantasy, Miniatures, Wargame",David Sanders,Games Workshop Ltd.,2.4118,Nothing,Card Game,Collectible Components,Fantasy,Miniatures,Action Points,Area Majority / Influence,Deck,Bag,and Pool Building
261901,Tokyo Highway (four-player edition),2,4,50.0,2018,7.06421,6.08786,857.0,8,Network and Route Building,1948,Action / Dexterity,"Naotaka Shimamoto, Yoshiaki Tomioka",Asmodee Italia,1.4615,Nothing,Action / Dexterity,,,,Network and Route Building,,,,
262211,Cloudspire,1,4,180.0,2019,8.47191,6.60585,1006.0,13,"Action Queue, Cooperative Game, Dice Rolling, Hexagon Grid, Modular Board, Solo / Solitaire Game, Tech Trees / Tech Tracks, Tile Placement, Variable Player Powers",2278,"Exploration, Fantasy, Video Game Theme","Josh J. Carlson, Adam Carlson, Josh Wielgus",Chip Theory Games,4.119,Nothing,Exploration,Fantasy,Video Game Theme,,Action Queue,Cooperative Game,Dice Rolling,Hexagon Grid,Modular Board
262215,Blackout: Hong Kong,1,4,150.0,2018,7.55896,6.84967,2757.0,14,"Area Majority / Influence, Card Drafting, Deck, Bag, and Pool Building, Dice Rolling, Hand Management, Network and Route Building",4319,Economic,Alexander Pfister,eggertspiele,3.5,Nothing,Economic,,,,Area Majority / Influence,Card Drafting,Deck,Bag,and Pool Building
262543,Wavelength,2,12,45.0,2019,7.69615,6.5818,1446.0,14,"Betting and Bluffing, Team-Based Game",3186,Party Game,"Alex Hague, Justin Vickers, Wolfgang Warsch",Palm Court,1.0909,Nothing,Party Game,,,,Betting and Bluffing,Team-Based Game,,,
262712,Res Arcana,2,4,60.0,2019,7.81837,7.26828,5290.0,12,"Card Drafting, Drafting, Hand Management, Take That, Variable Player Powers",7817,"Card Game, Fantasy",Thomas Lehmann,Sand Castle Games,2.6149,Nothing,Card Game,Fantasy,,,Card Drafting,Drafting,Hand Management,Take That,Variable Player Powers
263918,Cartographers: A Roll Player Tale,1,100,45.0,2019,7.71271,7.06575,3615.0,10,"Grid Coverage, Line Drawing, Paper-and-Pencil",6713,"Fantasy, Territory Building",Jordy Adan,Thunderworks Games,1.901,Nothing,Fantasy,Territory Building,,,Grid Coverage,Line Drawing,Paper-and-Pencil,,
264052,Circadians: First Light,1,4,90.0,2019,7.78889,6.21432,684.0,12,"Contracts, Dice Rolling, Events, Secret Unit Deployment, Set Collection, Variable Player Powers, Worker Placement, Worker Placement with Dice Workers",1620,"Dice, Science Fiction, Space Exploration",S J Macdonald,Garphill Games,3.5,Nothing,Dice,Science Fiction,Space Exploration,,Contracts,Dice Rolling,Events,Secret Unit Deployment,Set Collection
264055,Draftosaurus,2,5,15.0,2019,7.19063,6.52397,2287.0,8,"Dice Rolling, Drafting, Set Collection, Simultaneous Action Selection",3916,unknown,"Antoine Bauza, Corentin Lebrat, Ludovic Maublanc, Théo Rivière",Ankama,1.2353,Nothing,unknown,,,,Dice Rolling,Drafting,Set Collection,Simultaneous Action Selection,
264198,Warhammer Quest: Blackstone Fortress,1,5,180.0,2018,8.09263,6.23077,738.0,12,"Cooperative Game, Dice Rolling, Hexagon Grid, Modular Board, Role Playing, Solo / Solitaire Game, Storytelling, Variable Player Powers",2050,"Adventure, Exploration, Fighting, Miniatures, Science Fiction",Jervis Johnson,Games Workshop Ltd.,3.0,Nothing,Adventure,Exploration,Fighting,Miniatures,Cooperative Game,Dice Rolling,Hexagon Grid,Modular Board,Role Playing
264220,Tainted Grail: The Fall of Avalon,1,4,120.0,2019,8.71537,7.26465,2737.0,14,"Area Movement, Campaign / Battle Card Driven, Cooperative Game, Deck, Bag, and Pool Building, Dice Rolling, Hand Management, Modular Board, Narrative Choice / Paragraph, Push Your Luck, Role Playing, Solo / Solitaire Game, Variable Player Powers",5865,"Adventure, Exploration, Fantasy, Mature / Adult, Medieval, Mythology, Travel","Krzysztof Piskorski, Marcin Świerkot",Awaken Realms,3.232,Nothing,Adventure,Exploration,Fantasy,Mature / Adult,Area Movement,Campaign / Battle Card Driven,Cooperative Game,Deck,Bag
264239,Patchwork Doodle,1,6,20.0,2019,6.64805,5.91381,820.0,8,"Dice Rolling, Paper-and-Pencil",1769,Puzzle,Uwe Rosenberg,Lookout Games,1.2143,Nothing,Puzzle,,,,Dice Rolling,Paper-and-Pencil,,,
264241,Mandala,2,2,20.0,2019,7.70707,6.22252,714.0,10,"Card Drafting, Hand Management",1510,Abstract Strategy,"Trevor Benjamin, Brett J. Gilbert",Lookout Games,1.9375,Nothing,Abstract Strategy,,,,Card Drafting,Hand Management,,,
264647,Age of Civilization,1,4,60.0,2019,7.32822,6.05127,705.0,10,"Action Points, Solo / Solitaire Game, Variable Player Powers",1986,"Ancient, Civilization",Jeffrey CCH,ICE Makes,2.25,Nothing,Ancient,Civilization,,,Action Points,Solo / Solitaire Game,Variable Player Powers,,
264982,Coloma,1,6,90.0,2019,7.51166,6.22868,816.0,13,"Hand Management, Simultaneous Action Selection, Solo / Solitaire Game, Variable Phase Order, Worker Placement",1498,"American West, City Building",Jonny Pac Cantin,Final Frontier Games,2.9333,Nothing,American West,City Building,,,Hand Management,Simultaneous Action Selection,Solo / Solitaire Game,Variable Phase Order,Worker Placement
265188,Glen More II: Chronicles,2,4,120.0,2019,8.08081,6.86859,1671.0,12,"Commodity Speculation, Dice Rolling, Grid Movement, Set Collection, Tile Placement, Time Track",3798,"City Building, Economic, Farming, Territory Building",Matthias Cramer,Funtails,3.1389,Nothing,City Building,Economic,Farming,Territory Building,Commodity Speculation,Dice Rolling,Grid Movement,Set Collection,Tile Placement
265402,In the Hall of the Mountain King,2,5,90.0,2019,8.0113,6.47156,1115.0,12,"Network and Route Building, Pick-up and Deliver, Tile Placement",2226,"Fantasy, Territory Building","Jay Cormier, Graeme Jahns",Burnt Island Games,2.5606,Nothing,Fantasy,Territory Building,,,Network and Route Building,Pick-up and Deliver,Tile Placement,,
265683,Second Chance,1,6,15.0,2019,6.72199,5.96149,879.0,8,"Grid Coverage, Paper-and-Pencil, Player Elimination",1515,Card Game,Uwe Rosenberg,Edition Spielwiese,1.2609,Nothing,Card Game,,,,Grid Coverage,Paper-and-Pencil,Player Elimination,,
265736,Tiny Towns,1,6,60.0,2019,7.42043,7.02947,6201.0,14,"Grid Coverage, Pattern Building, Solo / Solitaire Game, Turn Order: Progressive, Variable Phase Order",9855,"Abstract Strategy, Animals, City Building",Peter McPherson,Alderac Entertainment Group,2.1145,Nothing,Abstract Strategy,Animals,City Building,,Grid Coverage,Pattern Building,Solo / Solitaire Game,Turn Order: Progressive,Variable Phase Order
266083,L.L.A.M.A.,2,6,20.0,2019,6.51056,6.13536,2530.0,8,"Hand Management, Matching",4160,Card Game,Reiner Knizia,AMIGO,1.0714,Nothing,Card Game,,,,Hand Management,Matching,,,
266121,Unlock!: Heroic Adventures,1,6,60.0,2018,7.9909,6.50911,986.0,10,"Cooperative Game, Storytelling",2604,"Card Game, Exploration, Puzzle, Real-time","Cyril Demaegd, Dave Neale",Space Cowboys,2.4545,Nothing,Card Game,Exploration,Puzzle,Real-time,Cooperative Game,Storytelling,,,
266192,Wingspan,1,5,70.0,2019,8.12702,7.92225,27277.0,10,"Card Drafting, Dice Rolling, Drafting, Hand Management, Set Collection, Solo / Solitaire Game",37592,"Animals, Card Game, Economic, Educational",Elizabeth Hargrave,Stonemaier Games,2.3729,Nothing,Animals,Card Game,Economic,Educational,Card Drafting,Dice Rolling,Drafting,Hand Management,Set Collection
266219,Tiny Epic Zombies: Deluxe Edition,1,5,30.0,2018,7.33969,6.10568,772.0,14,"Area Majority / Influence, Cooperative Game, Dice Rolling, Modular Board, Pick-up and Deliver, Push Your Luck, Team-Based Game, Variable Player Powers",3446,"Horror, Zombies",Scott Almes,Gamelyn Games,2.0,Nothing,Horror,Zombies,,,Area Majority / Influence,Cooperative Game,Dice Rolling,Modular Board,Pick-up and Deliver
266507,Clank! Legacy: Acquisitions Incorporated,2,4,120.0,2019,8.89793,7.16352,1430.0,13,"Card Drafting, Deck, Bag, and Pool Building, Legacy Game, Point to Point Movement, Push Your Luck",4017,Fantasy,"Andy Clautice, Paul Dennen",Dire Wolf Digital,2.6552,Nothing,Fantasy,,,,Card Drafting,Deck,Bag,and Pool Building,Legacy Game
266524,PARKS,1,5,60.0,2019,7.91481,7.07847,3103.0,10,"Point to Point Movement, Set Collection, Solo / Solitaire Game, Worker Placement",6035,"Adventure, Animals, Environmental, Travel",Henry Audubon,Keymaster Games,2.1743,Nothing,Adventure,Animals,Environmental,Travel,Point to Point Movement,Set Collection,Solo / Solitaire Game,Worker Placement,
266810,Paladins of the West Kingdom,1,4,120.0,2019,8.10778,7.40531,4189.0,12,"Card Drafting, Market, Worker Placement, Worker Placement, Different Worker Types",8723,Medieval,"Shem Phillips, S J Macdonald",Garphill Games,3.5817,Nothing,Medieval,,,,Card Drafting,Market,Worker Placement,Worker Placement,Different Worker Types
266830,Q.E.,3,5,45.0,2019,7.53868,6.34916,993.0,8,Auction/Bidding,1500,Economic,Gavin Birnbaum,BoardGameTables.com,1.7273,Nothing,Economic,,,,Auction/Bidding,,,,
267127,Aerion,1,2,30.0,2019,7.61968,6.08574,548.0,10,"Card Drafting, Cooperative Game, Dice Rolling, Push Your Luck, Set Collection, Solo / Solitaire Game",1727,"Aviation / Flight, Card Game, Dice, Fantasy",Shadi Torbey,"Z-Man Games, Inc.",1.8947,Nothing,Aviation / Flight,Card Game,Dice,Fantasy,Card Drafting,Cooperative Game,Dice Rolling,Push Your Luck,Set Collection
267319,Roam,2,4,45.0,2019,7.55834,6.28544,915.0,8,"Area Majority / Influence, Deck, Bag, and Pool Building, Grid Coverage, Square Grid",2372,Fantasy,Ryan Laukat,Red Raven Games,1.8621,Nothing,Fantasy,,,,Area Majority / Influence,Deck,Bag,and Pool Building,Grid Coverage
267367,Suburbia: Collector's Edition,1,5,90.0,2019,8.30979,6.77247,1184.0,8,"Card Drafting, Hexagon Grid, Modular Board, Set Collection, Tile Placement",4492,"City Building, Economic",Ted Alspach,Bézier Games,2.8421,Nothing,City Building,Economic,,,Card Drafting,Hexagon Grid,Modular Board,Set Collection,Tile Placement
267370,Cities: Skylines – The Board Game,1,4,70.0,2019,6.8564,5.85086,511.0,10,"Cooperative Game, Hand Management, Modular Board, Tile Placement, Variable Player Powers",1176,"City Building, Video Game Theme",Rustan Håkansson,KOSMOS,2.1579,Nothing,City Building,Video Game Theme,,,Cooperative Game,Hand Management,Modular Board,Tile Placement,Variable Player Powers
267813,Adventure Games: The Dungeon,1,4,75.0,2019,7.26576,6.05366,658.0,12,"Cooperative Game, Narrative Choice / Paragraph",1960,"Fantasy, Puzzle","Matthew Dunstan, Phil Walker-Harding",KOSMOS,1.7778,Nothing,Fantasy,Puzzle,,,Cooperative Game,Narrative Choice / Paragraph,,,
268864,Undaunted: Normandy,2,2,60.0,2019,7.98859,6.84858,1858.0,14,"Deck, Bag, and Pool Building, Dice Rolling",4617,"Wargame, World War II","Trevor Benjamin, David Thompson (I)",Osprey Games,2.1667,Nothing,Wargame,World War II,,,Deck,Bag,and Pool Building,Dice Rolling,
269144,Hadara,2,5,60.0,2019,7.53485,6.75892,2390.0,10,"Card Drafting, End Game Bonuses, Memory, Set Collection, Simultaneous Action Selection",2927,"City Building, Civilization",Benjamin Schwer,Hans im Glück,2.1833,Nothing,City Building,Civilization,,,Card Drafting,End Game Bonuses,Memory,Set Collection,Simultaneous Action Selection
269199,Dizzle,1,4,30.0,2019,6.96055,5.95451,641.0,8,"Dice Rolling, Paper-and-Pencil",1222,Dice,Ralf zur Linde,Schmidt Spiele,1.0909,Nothing,Dice,,,,Dice Rolling,Paper-and-Pencil,,,
269207,The Taverns of Tiefenthal,2,4,60.0,2019,7.6437,6.99236,3549.0,12,"Deck, Bag, and Pool Building, Dice Rolling, Drafting",6323,Dice,Wolfgang Warsch,Schmidt Spiele,2.6196,Nothing,Dice,,,,Deck,Bag,and Pool Building,Dice Rolling,Drafting
269210,Twice As Clever,1,4,30.0,2019,7.55702,6.92413,3231.0,10,"Dice Rolling, Paper-and-Pencil, Re-rolling and Locking",5660,Dice,Wolfgang Warsch,Schmidt Spiele,2.3226,Nothing,Dice,,,,Dice Rolling,Paper-and-Pencil,Re-rolling and Locking,,
269385,The Lord of the Rings: Journeys in Middle-earth,1,5,120.0,2019,8.12211,7.43171,5411.0,14,"Cooperative Game, Deck, Bag, and Pool Building, Modular Board, Role Playing, Solo / Solitaire Game, Variable Player Powers",10041,"Adventure, Fantasy, Fighting, Miniatures, Novel-based","Nathan I. Hajek, Grace Holdinghaus",Fantasy Flight Games,2.5051,Nothing,Adventure,Fantasy,Fighting,Miniatures,Cooperative Game,Deck,Bag,and Pool Building,Modular Board
269511,Cooper Island,2,4,120.0,2019,7.68643,6.39501,1008.0,12,"Tile Placement, Worker Placement",1784,Nautical,"Andreas ""ode."" Odendahl",Frosted Games,4.1622,Nothing,Nautical,,,,Tile Placement,Worker Placement,,,
269595,Copenhagen,2,4,40.0,2019,7.26725,6.32701,1317.0,8,Pattern Building,2041,Puzzle,"Asger Harding Granerud, Daniel Skjold Pedersen",Queen Games,1.7812,Nothing,Puzzle,,,,Pattern Building,,,,
269725,Corinth,2,4,30.0,2019,6.83366,6.12307,1314.0,8,"Dice Rolling, Paper-and-Pencil",2350,Dice,Sébastien Pauchon,Asmodee,1.7143,Nothing,Dice,,,,Dice Rolling,Paper-and-Pencil,,,
269752,Noctiluca,1,4,30.0,2019,7.07796,5.96988,607.0,8,"Card Drafting, Set Collection, Worker Placement",1051,"Abstract Strategy, Dice",Shem Phillips,"Z-Man Games, Inc.",1.4348,Nothing,Abstract Strategy,Dice,,,Card Drafting,Set Collection,Worker Placement,,
270138,Terror Below,1,5,60.0,2019,6.98737,5.97356,731.0,10,"Action Points, Dice Rolling, Grid Movement, Pick-up and Deliver, Variable Player Powers",1951,Science Fiction,Mike Elliott,Renegade Game Studios,1.85,Nothing,Science Fiction,,,,Action Points,Dice Rolling,Grid Movement,Pick-up and Deliver,Variable Player Powers
270314,Ohanami,2,4,20.0,2019,7.00913,5.89376,504.0,8,"Card Drafting, Pattern Building, Set Collection",906,Card Game,Steffen Benndorf,Nürnberger-Spielkarten-Verlag,1.0833,Nothing,Card Game,,,,Card Drafting,Pattern Building,Set Collection,,
270633,Aeon's End: The New Age,1,4,60.0,2019,8.884,6.6435,792.0,14,"Card Drafting, Cooperative Game, Deck, Bag, and Pool Building, Hand Management, Variable Phase Order, Variable Player Powers",2701,"Card Game, Fantasy, Science Fiction",Kevin Riley,Action Phase Games,2.9091,Nothing,Card Game,Fantasy,Science Fiction,,Card Drafting,Cooperative Game,Deck,Bag,and Pool Building
270673,Silver & Gold,2,4,20.0,2019,7.38026,6.56825,1885.0,8,"Paper-and-Pencil, Set Collection",3585,Adventure,Phil Walker-Harding,Nürnberger-Spielkarten-Verlag,1.1389,Nothing,Adventure,,,,Paper-and-Pencil,Set Collection,,,
270836,Imperial Settlers: Roll & Write,1,4,30.0,2019,6.56422,5.92388,989.0,10,"Dice Rolling, Paper-and-Pencil",2083,"City Building, Civilization, Dice",Ignacy Trzewiczek,Portal Games,1.9,Nothing,City Building,Civilization,Dice,,Dice Rolling,Paper-and-Pencil,,,
270844,Imperial Settlers: Empires of the North,1,4,90.0,2019,7.70335,6.76039,1994.0,10,"Hand Management, Take That, Variable Player Powers, Worker Placement",4172,"Ancient, Card Game, City Building, Civilization, Exploration, Nautical","Joanna Kijanka, Ignacy Trzewiczek",Portal Games,2.7458,Nothing,Ancient,Card Game,City Building,Civilization,Hand Management,Take That,Variable Player Powers,Worker Placement,
270970,Century: A New World,2,4,45.0,2019,7.53258,6.6272,1848.0,8,"Set Collection, Worker Placement",4854,Renaissance,Emerson Matsuuchi,Plan B Games,2.1081,Nothing,Renaissance,,,,Set Collection,Worker Placement,,,
