game_id,names,min_players,max_players,avg_time,year,avg_rating,geek_rating,num_votes,age,owned,designer,publisher,weight,expands,Category_1,Category_2,Category_3,Category_4,Mechanic_1,Mechanic_2,Mechanic_3,Mechanic_4,Mechanic_5
162890,The Resistance: Hidden Agenda,5,10,30.0,2014,7.77085,6.18896,666.0,13,3444,Don Eskridge,Edge Entertainment,1.9167,The Resistance,Bluffing,Deduction,Expansion for Base-game,Negotiation,Simultaneous Action Selection,Team-Based Game,Traitor Game,Voting,Voting
163068,Trickerion: Legends of Illusion,2,4,180.0,2015,7.8789,7.38683,5916.0,14,9372,"Richard Amann, Viktor Peter",Mindclash Games,4.1827,Nothing,Post-Napoleonic,Post-Napoleonic,Post-Napoleonic,Post-Napoleonic,Action Points,Action Queue,Catch the Leader,Dice Rolling,Simultaneous Action Selection
163106,Legendary: A Marvel Deck Building Game – Guardians of the Galaxy,1,5,45.0,2014,8.00178,7.08555,2730.0,14,9319,Devin Low,Upper Deck Entertainment,2.4655,Legendary: A Marvel Deck Building Game,Card Game,Comic Book / Strip,Expansion for Base-game,Expansion for Base-game,Cooperative Game,Deck,Bag,and Pool Building,and Pool Building
163107,Mascarade: Expansion,2,13,30.0,2014,7.29087,6.11111,758.0,10,3254,Bruno Faidutti,Asmodee,1.3,Mascarade,Bluffing,Expansion for Base-game,Medieval,Party Game,Memory,Variable Player Powers,Variable Player Powers,Variable Player Powers,Variable Player Powers
163154,Falling Sky: The Gallic Revolt Against Caesar,1,4,360.0,2016,7.95976,6.60053,1207.0,14,3447,"Volko Ruhnke, Andrew Ruhnke",Fox in the Box,3.9892,Nothing,Ancient,Wargame,Wargame,Wargame,Area Majority / Influence,Area Movement,Campaign / Battle Card Driven,Dice Rolling,Movement Points
163166,One Night Ultimate Werewolf Daybreak,3,7,10.0,2015,7.40471,6.90295,4454.0,8,11083,"Ted Alspach, Akihisa Okui",Bézier Games,1.4382,Nothing,Bluffing,Card Game,Deduction,Horror,Role Playing,Traitor Game,Variable Player Powers,Voting,Voting
163170,Firefly: Shiny Dice,1,5,30.0,2015,5.50571,5.49248,531.0,12,1426,Scott Morris,Upper Deck Entertainment,1.8421,Nothing,Dice,Movies / TV / Radio theme,Science Fiction,Science Fiction,Dice Rolling,Push Your Luck,Push Your Luck,Push Your Luck,Push Your Luck
163322,The Resistance: Hidden Agenda & Hostile Intent,5,10,30.0,2014,7.65426,6.04171,500.0,13,3009,Don Eskridge,Indie Boards & Cards,2.0625,The Resistance,Bluffing,Card Game,Expansion for Base-game,Science Fiction,Simultaneous Action Selection,Team-Based Game,Traitor Game,Voting,Voting
163354,Cypher,2,4,25.0,2014,5.94909,5.63436,635.0,14,1514,David Short,Alderac Entertainment Group,1.5,Nothing,Card Game,Science Fiction,Science Fiction,Science Fiction,Card Drafting,Hand Management,Hand Management,Hand Management,Hand Management
163370,Carcassonne: Gold Rush,2,5,35.0,2014,7.1842,6.2843,1268.0,8,2549,Klaus-Jürgen Wrede,999 Games,1.9184,Nothing,American West,American West,American West,American West,Area Majority / Influence,Tile Placement,Tile Placement,Tile Placement,Tile Placement
163412,Patchwork,2,2,30.0,2014,7.67612,7.56934,40081.0,8,58443,Uwe Rosenberg,Lookout Games,1.656,Nothing,Abstract Strategy,Puzzle,Puzzle,Puzzle,Card Drafting,Grid Coverage,Income,Square Grid,Tile Placement
163413,Murano,2,4,75.0,2014,7.2404,6.48451,1799.0,10,2288,"Inka Brand, Markus Brand",Lookout Games,2.7129,Nothing,City Building,Economic,Economic,Economic,Area Majority / Influence,Pick-up and Deliver,Point to Point Movement,Tile Placement,Tile Placement
163474,V-Commandos,1,4,180.0,2016,7.85181,6.36048,1028.0,12,2030,Thibaud de la Touanne,Triton Noir,2.7436,Nothing,Spies/Secret Agents,Wargame,World War II,World War II,Cooperative Game,Dice Rolling,Modular Board,Modular Board,Modular Board
163572,Keyflower: The Merchants,2,6,90.0,2014,8.13729,6.47198,806.0,14,5045,"Sebastian Bleasdale, Richard Breese",Czacha Games,3.1379,Keyflower,City Building,Economic,Expansion for Base-game,Renaissance,Auction/Bidding,Modular Board,Network and Route Building,Pick-up and Deliver,Set Collection
163602,XCOM: The Board Game,1,4,120.0,2015,7.07043,6.77195,7417.0,14,11632,Eric M. Lang,Fantasy Flight Games,2.9021,Nothing,Real-time,Science Fiction,Video Game Theme,Video Game Theme,Cooperative Game,Dice Rolling,Hand Management,Push Your Luck,Variable Player Powers
163640,Eminent Domain: Microcosm,2,2,15.0,2014,6.47298,5.98389,1404.0,13,3915,Seth Jaffee,Tasty Minstrel Games,1.9714,Nothing,Card Game,Civilization,Print & Play,Science Fiction,Card Drafting,Deck,Bag,and Pool Building,Hand Management
163641,Eminent Domain: Battlecruisers,3,5,30.0,2016,6.40931,5.7828,634.0,13,2097,Philip duBarry,Tasty Minstrel Games,2.0,Nothing,Bluffing,Card Game,Science Fiction,Science Fiction,Player Elimination,Simultaneous Action Selection,Simultaneous Action Selection,Simultaneous Action Selection,Simultaneous Action Selection
163642,Chimera Station,2,4,90.0,2017,7.33015,6.53975,1884.0,13,3240,Mark Major,Tasty Minstrel Games,3.1452,Nothing,Science Fiction,Science Fiction,Science Fiction,Science Fiction,Tile Placement,Variable Player Powers,Worker Placement,Worker Placement,Worker Placement
163745,Star Wars: Armada,2,2,120.0,2015,7.87948,7.18538,4273.0,14,8732,"James Kniffen, Christian T. Petersen",Fantasy Flight Games,3.1523,Nothing,Collectible Components,Fighting,Miniatures,Movies / TV / Radio theme,Action Queue,Critical Hits and Failures,Dice Rolling,Simulation,Variable Player Powers
163805,Transatlantic,2,4,120.0,2017,7.14791,6.33271,1448.0,12,2034,Mac Gerdts,PD-Verlag,3.1429,Nothing,Economic,Industry / Manufacturing,Nautical,Transportation,Action Retrieval,Deck,Bag,and Pool Building,Modular Board
163839,Feudum,2,5,180.0,2017,7.66897,6.7355,2244.0,12,4464,Mark K. Swanson,Odd Bird Games,4.5637,Nothing,Adventure,Economic,Fantasy,Medieval,Action Queue,Area Majority / Influence,Hand Management,Simultaneous Action Selection,Simultaneous Action Selection
163920,Gaïa,2,5,30.0,2014,6.28444,5.86011,1254.0,8,1964,Olivier Rolko,TIKI Editions Inc.,1.9796,Nothing,Territory Building,Territory Building,Territory Building,Territory Building,Area Majority / Influence,Card Drafting,Hand Management,Memory,Modular Board
163930,Abracada...What?,2,5,30.0,2014,6.57437,6.02232,1428.0,7,1893,Gary Kim,"Korea Boardgames co., Ltd.",1.6769,Nothing,Deduction,Deduction,Deduction,Deduction,Memory,Push Your Luck,Roles with Asymmetric Information,Roles with Asymmetric Information,Roles with Asymmetric Information
163931,Grog Island,2,4,75.0,2014,6.59748,5.84962,670.0,10,1116,Michael Rieneck,Arclight,2.1957,Nothing,Dice,Economic,Pirates,Pirates,Auction/Bidding,Dice Rolling,Set Collection,Trading,Trading
163937,World of Yo-Ho,2,4,90.0,2016,6.45042,5.7668,537.0,8,1205,unknown,IELLO,2.2,Nothing,Adventure,Nautical,Pirates,Pirates,Deck,Bag,and Pool Building,Grid Movement,Variable Player Powers
163967,Tiny Epic Galaxies,1,5,45.0,2015,7.38248,7.16159,13838.0,14,24770,Scott Almes,Gamelyn Games,2.1646,Nothing,Dice,Science Fiction,Space Exploration,Space Exploration,Area Majority / Influence,Card Drafting,Dice Rolling,End Game Bonuses,Follow
163968,Elysium,2,4,60.0,2015,7.24504,6.97397,7985.0,14,11539,"Matthew Dunstan, Brett J. Gilbert",Space Cowboys,2.7529,Nothing,Ancient,Card Game,Mythology,Mythology,Card Drafting,Set Collection,Set Collection,Set Collection,Set Collection
163976,Exoplanets,2,4,60.0,2015,6.60274,5.85876,722.0,12,1461,Przemysław Świerczyński,Board&Dice,2.3714,Nothing,Science Fiction,Territory Building,Territory Building,Territory Building,Area Majority / Influence,Card Drafting,Hand Management,Tile Placement,Tile Placement
164127,Carcassonne Big Box 5,2,8,40.0,2014,7.96544,6.75304,1665.0,8,4008,"Rudolf Ross, Klaus-Jürgen Wrede",999 Games,2.2881,Nothing,City Building,Medieval,Territory Building,Territory Building,Area Majority / Influence,Tile Placement,Tile Placement,Tile Placement,Tile Placement
164153,Star Wars: Imperial Assault,2,5,120.0,2014,8.04233,7.76731,18799.0,14,32396,"Justin Kemppainen, Corey Konieczka, Jonathan Ying",Fantasy Flight Games,3.2973,Nothing,Adventure,Fighting,Miniatures,Movies / TV / Radio theme,Dice Rolling,Die Icon Resolution,Grid Movement,Line of Sight,Modular Board
164167,Eldritch Horror: Mountains of Madness,1,8,180.0,2014,8.21046,7.21684,2811.0,14,10279,Nikki Valens,Arclight,3.2708,Eldritch Horror,Adventure,Expansion for Base-game,Fantasy,Fighting,Card Drafting,Cooperative Game,Dice Rolling,Point to Point Movement,Role Playing
164169,Star Wars: X-Wing Miniatures Game – Most Wanted Expansion Pack,2,2,86.96503370400583,2014,8.05388,6.13829,502.0,14,3079,unknown,Edge Entertainment,2.125,Star Wars: X-Wing Miniatures Game,Aviation / Flight,Expansion for Base-game,Science Fiction,Science Fiction,Action Queue,Variable Player Powers,Variable Player Powers,Variable Player Powers,Variable Player Powers
164265,Witness,4,4,15.0,2014,7.30277,6.6099,2256.0,13,3553,Dominique Bodin,Asmodee,1.4833,Nothing,Comic Book / Strip,Deduction,Memory,Murder/Mystery,Communication Limits,Cooperative Game,Memory,Storytelling,Storytelling
164270,Spartacus: The Shadow of Death,3,7,150.0,2015,7.9029,6.14997,551.0,17,2054,"Aaron Dill, John Kovaleski, Sean Sweigart","Gale Force Nine, LLC",2.3333,Spartacus: A Game of Blood & Treachery,Ancient,Expansion for Base-game,Fighting,Miniatures,Auction/Bidding,Betting and Bluffing,Dice Rolling,Grid Movement,Hand Management
164338,The Golden Ages,2,4,90.0,2014,7.29278,6.55327,2038.0,12,2779,Luigi Ferrini,Quined Games,2.9304,Nothing,Civilization,Territory Building,Territory Building,Territory Building,Action Points,Area Majority / Influence,Card Drafting,Modular Board,Tile Placement
164506,Biblios Dice,2,5,30.0,2015,6.86868,5.86088,502.0,8,917,Steve Finn,Dr. Finn's Games,1.6667,Nothing,Bluffing,Dice,Medieval,Medieval,Auction/Bidding,Constrained Bidding,Dice Rolling,Push Your Luck,Push Your Luck
164669,CV: Gossip,2,4,60.0,2014,6.49348,5.76763,535.0,10,1650,Filip Miłuński,Granna,1.8824,CV,Card Game,Dice,Expansion for Base-game,Humor,Dice Rolling,Hand Management,Push Your Luck,Set Collection,Take That
164698,Fresh Fish,2,5,45.0,2014,6.88725,5.87311,513.0,12,882,Friedemann Friese,2F-Spiele,2.3,Nothing,City Building,City Building,City Building,City Building,Auction/Bidding,Tile Placement,Tile Placement,Tile Placement,Tile Placement
164812,Roll For It! Deluxe Edition,2,8,30.0,2014,6.63425,6.06889,1732.0,8,3990,Chris Leder,Calliope Games,1.0984,Nothing,Dice,Dice,Dice,Dice,Dice Rolling,Push Your Luck,Push Your Luck,Push Your Luck,Push Your Luck
164840,Monopoly Deal,2,3,15.0,2014,6.31945,5.74054,753.0,8,1914,unknown,ASS Altenburger Spielkarten,1.0714,Nothing,Card Game,Card Game,Card Game,Card Game,Hand Management,Set Collection,Take That,Take That,Take That
164865,B-Sieged: Sons of the Abyss,1,6,90.0,2016,6.61589,5.84555,848.0,13,2269,"Víctor Fernández, Gorka Mata, Sergi Solé Pascual",Cool Mini Or Not,2.8261,Nothing,Fantasy,Miniatures,Miniatures,Miniatures,Cooperative Game,Dice Rolling,Grid Movement,Grid Movement,Grid Movement
164928,Orléans,2,4,90.0,2014,8.08431,7.88588,19111.0,12,22613,Reiner Stockhausen,dlp games,3.0542,Nothing,Medieval,Religious,Travel,Travel,Deck,Bag,and Pool Building,Point to Point Movement,Turn Order: Progressive
164949,"Time of Crisis: The Roman Empire in Turmoil, 235-284 AD",2,4,180.0,2017,7.66363,6.55832,1403.0,14,2421,"Wray Ferrell, Brad Johnson (I)",Ergo Ludo Editions,2.881,Nothing,Ancient,Wargame,Wargame,Wargame,Action Points,Area Movement,Campaign / Battle Card Driven,Card Drafting,Deck
164956,Cards Against Humanity: Fifth Expansion,4,30,30.0,2014,6.83676,5.90457,730.0,17,3813,"Josh Dillon, Daniel Dranove, Eli Halpern, Ben Hantoot, David Munk, David Pinsof, Max Temkin, Eliot Weinstein",(Self-Published),1.1304,Cards Against Humanity,Card Game,Expansion for Base-game,Humor,Mature / Adult,Hand Management,Simultaneous Action Selection,Simultaneous Action Selection,Simultaneous Action Selection,Simultaneous Action Selection
165023,Concordia: Britannia / Germania,2,5,100.0,2014,8.07328,6.73569,1292.0,12,5323,Mac Gerdts,Cranio Creations,3.0385,Concordia,Ancient,Economic,Expansion for Base-game,Nautical,Card Drafting,Deck,Bag,and Pool Building,Hand Management
165401,Wir sind das Volk!,2,2,150.0,2014,7.86055,6.79947,1784.0,12,3299,"Richard Sivél, Peer Sylvester",Histogame,3.6644,Nothing,Political,Political,Political,Political,Campaign / Battle Card Driven,Card Drafting,Simulation,Simulation,Simulation
165458,Small World: A Spider's Web,2,5,80.0,2014,7.57154,6.34517,1025.0,8,5136,"Philippe Keyaerts, Andrew Capel, Alex Gurski, Bill Gurski, Randy Pitchford",Asterion Press,2.1905,Small World,Civilization,Expansion for Base-game,Fantasy,Fighting,Area Majority / Influence,Area Movement,Dice Rolling,Variable Player Powers,Variable Player Powers
165477,Orcs Orcs Orcs,2,4,45.0,2014,6.41939,5.74481,539.0,13,1532,Frank Thyben,Queen Games,2.0,Nothing,Fantasy,Fantasy,Fantasy,Fantasy,Deck,Bag,and Pool Building,and Pool Building,and Pool Building
165524,Tash-Kalar: Arena of Legends – Everfrost,2,4,60.0,2014,7.84136,6.13283,523.0,13,2684,Vlaada Chvátil,Cranio Creations,3.0667,Tash-Kalar: Arena of Legends,Abstract Strategy,Card Game,Expansion for Base-game,Fantasy,Area Majority / Influence,Grid Movement,Hand Management,Pattern Building,Team-Based Game
165657,Melee,2,4,20.0,2014,5.83989,5.60129,633.0,10,1617,Rikki Tahta,La Mame Games,1.6333,Nothing,Bluffing,Medieval,Territory Building,Wargame,Area Majority / Influence,Area Movement,Auction/Bidding,Simultaneous Action Selection,Take That
165662,Haru Ichiban,2,2,20.0,2014,6.73342,5.96436,896.0,8,1724,Bruno Cathala,Ace Studios,1.6818,Nothing,Abstract Strategy,Animals,Puzzle,Puzzle,Grid Movement,Hand Management,Memory,Pattern Building,Simultaneous Action Selection
165722,KLASK,2,2,10.0,2014,7.64595,7.10309,4427.0,8,6185,Mikkel Bertelsen,Boardgame Space,1.0581,Nothing,Action / Dexterity,Real-time,Real-time,Real-time,unknown,unknown,unknown,unknown,unknown
165802,Sushi Go!: Soy Sauce Promo,2,5,15.0,2014,6.95626,5.98521,715.0,8,2773,Phil Walker-Harding,Cocktail Games,1.2,Sushi Go!,Card Game,Expansion for Base-game,Expansion for Base-game,Expansion for Base-game,Card Drafting,Hand Management,Set Collection,Simultaneous Action Selection,Simultaneous Action Selection
165838,Space Hulk (Fourth Edition),2,2,60.0,2014,7.96961,6.66716,1486.0,12,3982,unknown,Games Workshop Ltd.,2.6974,Nothing,Fighting,Miniatures,Science Fiction,Science Fiction,Action Points,Dice Rolling,Grid Movement,Modular Board,Stat Check Resolution
165872,Liberty or Death: The American Insurrection,1,4,360.0,2016,7.83957,6.52294,1168.0,14,3529,Harold Buchanan,GMT Games,4.0545,Nothing,American Revolutionary War,Political,Wargame,Wargame,Area Majority / Influence,Dice Rolling,Solo / Solitaire Game,Variable Phase Order,Variable Player Powers
165876,Spike,2,4,60.0,2014,6.69499,5.82398,546.0,14,1150,Stephen Glenn,R&R Games,2.4545,Nothing,Trains,Trains,Trains,Trains,Network and Route Building,Pick-up and Deliver,Pick-up and Deliver,Pick-up and Deliver,Pick-up and Deliver
165948,Mangrovia,2,5,75.0,2014,7.17666,6.33349,1391.0,10,1884,Eilif Svensson,Zoch Verlag,2.4521,Nothing,unknown,unknown,unknown,unknown,Area Majority / Influence,Hand Management,Variable Phase Order,Worker Placement,Worker Placement
165950,Beasty Bar,2,4,20.0,2014,6.81925,6.37923,2945.0,8,4223,Stefan Kloß,Zoch Verlag,1.4038,Nothing,Animals,Card Game,Humor,Humor,Hand Management,Take That,Take That,Take That,Take That
165986,Royals,2,5,60.0,2014,7.16203,6.49324,2144.0,10,3024,Peter Hawes,ABACUSSPIELE,2.2442,Nothing,unknown,unknown,unknown,unknown,Area Majority / Influence,Card Drafting,Set Collection,Set Collection,Set Collection
166107,Matcha,2,2,20.0,2015,6.38539,5.74769,546.0,10,1145,David Harding (II),EmperorS4,1.5714,Nothing,Bluffing,Card Game,Card Game,Card Game,Hand Management,Set Collection,Set Collection,Set Collection,Set Collection
166158,Dark Tales,2,4,30.0,2014,6.60767,5.93032,1034.0,14,1948,Pierluca Zizzi,dV Giochi,1.5758,Nothing,Card Game,Card Game,Card Game,Card Game,Hand Management,Set Collection,Set Collection,Set Collection,Set Collection
166226,The Staufer Dynasty,2,5,90.0,2014,7.17002,6.48644,1996.0,13,3025,Andreas Steding,Arclight,2.9905,Nothing,Medieval,Medieval,Medieval,Medieval,Area Majority / Influence,Card Drafting,Modular Board,Pattern Building,Set Collection
166286,Bottom of the 9th,1,2,20.0,2015,6.8589,6.23905,1822.0,13,4343,"Darrell Louder, Mike Mullins",Dice Hate Me Studio,1.6727,Nothing,Bluffing,Deduction,Dice,Real-time,Dice Rolling,Push Your Luck,Simultaneous Action Selection,Variable Player Powers,Variable Player Powers
166317,Time of Soccer,1,4,120.0,2014,7.67572,6.14131,613.0,12,790,Lipschitzz,Elite Games (II),3.3019,Nothing,Economic,Sports,Sports,Sports,Dice Rolling,Set Collection,Simulation,Simulation,Simulation
166372,Artificium,2,6,50.0,2014,6.06988,5.68685,799.0,8,1307,Timofey Shargorodskiy,Asmodee,2.0541,Nothing,Card Game,Industry / Manufacturing,Medieval,Medieval,Card Drafting,Simultaneous Action Selection,Trading,Trading,Trading
166384,Spyfall,3,8,15.0,2014,6.92487,6.79834,17010.0,13,24046,Alexandr Ushan,Hobby World,1.2477,Nothing,Bluffing,Deduction,Humor,Party Game,Acting,Memory,Role Playing,Roles with Asymmetric Information,Targeted Clues
166571,Tramways,1,5,120.0,2016,7.46387,6.40631,1196.0,14,2168,Alban Viard,AVStudioGames,3.8033,Nothing,City Building,Trains,Transportation,Transportation,Auction/Bidding,Deck,Bag,and Pool Building,Hand Management
166589,The Castles of Burgundy: 5th Expansion – Pleasure Garden,2,4,90.0,2014,7.89494,6.21781,603.0,12,3063,Stefan Feld,alea,2.4762,The Castles of Burgundy,Dice,Expansion for Base-game,Medieval,Territory Building,Dice Rolling,Set Collection,Tile Placement,Tile Placement,Tile Placement
166669,San Juan (Second Edition),2,4,60.0,2014,7.52999,7.08842,5193.0,10,8218,Andreas Seyfarth,alea,2.0803,Nothing,Card Game,City Building,Economic,Economic,Follow,Hand Management,Set Collection,Variable Phase Order,Variable Phase Order
166679,Elder Sign: Gates of Arkham,1,8,90.0,2015,7.84572,6.89009,2241.0,13,8106,"Samuel Bailey, Richard Launius",ADC Blackfire Entertainment,2.5714,Elder Sign,Adventure,Card Game,Dice,Expansion for Base-game,Cooperative Game,Dice Rolling,Modular Board,Role Playing,Role Playing
166702,Star Realms: Crisis – Bases & Battleships,2,6,20.0,2014,7.76106,6.76292,1889.0,12,8260,"Robert Dougherty, Darwin Kastle",ADC Blackfire Entertainment GmbH,2.0,Star Realms,Card Game,Expansion for Base-game,Fighting,Science Fiction,Card Drafting,Deck,Bag,and Pool Building,Take That
166704,Star Realms: Crisis – Fleets & Fortresses,2,6,20.0,2014,7.75249,6.71583,1740.0,12,7864,"Robert Dougherty, Darwin Kastle",ADC Blackfire Entertainment GmbH,2.0244,Star Realms,Card Game,Expansion for Base-game,Fighting,Science Fiction,Card Drafting,Deck,Bag,and Pool Building,Take That
166707,Star Realms: Crisis – Events,2,6,20.0,2014,7.13715,6.39514,1833.0,12,8019,"Robert Dougherty, Darwin Kastle",ADC Blackfire Entertainment GmbH,1.9167,Star Realms,Card Game,Expansion for Base-game,Fighting,Science Fiction,Card Drafting,Deck,Bag,and Pool Building,Take That
166708,Star Realms: Crisis – Heroes,2,6,20.0,2014,7.05031,6.33849,1785.0,12,8032,"Robert Dougherty, Darwin Kastle",ADC Blackfire Entertainment GmbH,2.0,Star Realms,Card Game,Expansion for Base-game,Fighting,Science Fiction,Card Drafting,Deck,Bag,and Pool Building,Take That
